height,weight
69.3531,128.1011
68.49029,128.3649
70.92726,140.5278
66.71312,122.9811
68.96647,136.0886
71.77546,148.6016
68.04565,120.0355
65.7028,105.2162
67.42763,112.0482
65.77153,103.9089
69.44337,123.5342
64.27586,103.4251
66.54739,120.0134
68.09138,126.8049
71.42444,131.7763
68.93974,131.5648
68.70678,132.4533
65.44204,128.948
66.05669,127.6383
64.32043,101.6548
71.22325,132.1547
65.93684,130.2864
66.84764,112.43
64.65561,129.5612
69.43772,117.4397
67.73226,124.3289
70.54119,134.2581
68.30917,130.2489
70.18221,120.1313
66.32264,109.9997
68.64629,122.4392
67.64628,132.7607
66.50669,131.5283
67.01346,105.0695
67.97088,127.9019
71.84377,149.3361
67.25892,125.4424
71.22339,140.4949
69.24189,135.4178
67.63132,127.4093
70.06934,135.3785
66.3466,136.7939
68.09022,129.682
69.47857,135.9337
68.8963,113.0423
67.84663,123.7062
70.16294,133.275
69.54866,125.9774
63.52175,131.0054
69.27872,134.603
64.32257,104.5157
70.56116,142.826
68.00116,120.519
69.54484,135.6098
67.80211,130.1248
69.13398,124.0916
66.72096,120.1462
71.03808,129.7799
70.15775,113.8639
66.78141,115.7559
70.09805,138.9394
67.14157,119.621
67.26683,123.296
67.35447,106.6254
67.17092,148.2722
66.71665,128.5803
67.97214,130.4773
66.49187,90.16983
67.87768,116.3499
69.33597,145.3588
62.85508,114.4639
70.30911,139.2419
67.76234,130.1309
67.28909,122.0906
66.30059,112.3781
68.81677,124.6396
68.3228,113.167
67.35962,116.7826
66.20503,120.4717
68.82518,154.7341
68.92478,137.2977
68.8071,120.3047
70.23266,127.1388
66.27915,108.7722
65.24398,124.1485
65.26932,120.7947
69.66832,127.8876
68.64796,129.6789
67.90528,112.7028
72.75144,157.7481
74.16797,142.7732
65.94714,127.9311
71.15494,146.3078
69.52151,145.1544
69.44079,141.2083
69.09782,121.3777
69.4379,138.0011
69.25157,142.0283
64.96432,119.0701
70.31002,124.259
67.48908,116.7462
67.61313,128.6954
68.59478,148.9399
66.99057,106.9839
69.70684,143.0038
70.08721,141.2284
66.60677,114.237
69.25325,122.813
68.80233,130.847
64.85287,124.4417
68.92078,127.2883
68.1713,135.6227
68.40132,109.7327
69.11543,133.8436
71.17728,129.5914
70.33758,135.3466
68.96017,124.9296
66.74881,109.3304
70.44384,141.5947
69.29725,122.9534
69.03446,119.7233
67.36662,117.1467
69.08772,127.8638
67.0619,122.516
67.68655,124.5785
63.79021,116.7431
66.73678,114.8589
68.3926,118.928
67.40406,134.0505
69.36366,125.575
68.49217,124.5766
70.74635,128.3355
71.94398,122.1514
69.72743,134.3279
71.56445,137.2813
71.69954,145.9436
69.31063,122.0461
68.47217,136.3002
67.63756,142.1868
71.9151,147.7867
69.0599,131.2881
69.93152,142.0998
68.6245,133.9108
65.68234,114.9949
66.63549,116.47
68.1796,139.1423
72.77662,133.6427
68.32092,127.3932
70.30346,137.8967
64.79406,119.185
67.38528,123.4536
69.32096,123.3451
65.79897,109.5994
67.72574,110.1562
68.40038,130.909
66.31555,117.1775
69.5459,146.3853
69.52934,106.595
67.36842,114.6626
68.55704,121.8583
66.59157,107.8202
68.46455,114.5964
71.47479,145.6045
69.02449,123.8412
68.27877,120.1926
69.98289,134.2094
70.32551,142.6363
67.35674,119.6444
66.1437,128.4443
63.42416,115.1669
67.71756,131.8942
63.46025,109.3417
65.61241,125.0266
69.49919,123.5578
64.74935,89.95606
67.03991,120.3379
68.02707,131.5474
64.09089,103.413
71.18778,148.7839
66.56659,120.8269
66.9381,124.7886
67.99636,150.304
66.27692,123.4119
67.96185,125.154
67.11737,127.7587
72.368,132.7354
71.90393,141.4574
67.458,121.6819
71.46877,126.8355
67.33628,133.6352
68.2993,122.8095
73.47519,156.5556
68.13117,112.2702
70.44048,113.0864
72.32507,140.0185
65.73194,116.6978
66.96363,119.7721
69.61754,143.0774
64.14991,116.5963
69.83424,118.4764
66.83292,119.15
67.31413,128.105
63.83449,115.8313
68.82478,141.8906
66.99549,129.9559
64.19588,111.4285
70.91114,134.6232
67.29729,125.7866
68.63838,126.5846
69.90536,140.1252
66.52579,127.0178
69.41816,143.0236
65.63352,96.94675
68.83239,124.6579
68.75178,107.7319
67.65899,127.3092
65.86809,127.9121
68.26679,146.8878
66.10888,117.348
68.92487,123.064
65.95321,109.7856
67.61494,123.2273
65.44991,102.5063
67.96731,137.3696
66.19854,113.9223
66.91189,124.487
68.00128,137.5348
67.38254,126.915
66.22555,127.3096
68.21801,145.046
68.31099,125.4367
65.43432,124.2937
67.44349,122.0805
71.18574,143.5065
67.39155,138.9571
68.21292,123.15
69.3757,135.4546
66.03134,111.0406
69.92365,138.0429
71.98814,137.2838
67.06126,114.7648
68.73411,126.8398
68.87143,125.5759
68.03292,127.3987
67.40368,109.3832
66.55515,122.4609
68.84075,128.7526
68.16772,127.6172
67.22028,119.5298
67.08964,142.8879
67.77341,118.673
68.62702,100.7525
67.51054,131.6367
67.78774,124.2984
68.2263,127.832
63.70894,125.1008
68.01268,132.8762
69.61626,119.6241
69,135.3616
70.41579,140.6165
68.14329,140.9484
71.79969,122.983
62.86676,100.8983
68.55262,123.4302
68.78918,132.8131
71.0785,148.6654
66.18678,118.8765
70.42201,132.063
68.19362,122.2916
68.90076,145.7439
66.91326,111.703
70.73081,127.2146
67.99221,120.0651
67.09186,115.918
64.77727,143.251
65.81136,126.1608
67.23558,122.2566
66.70198,134.449
68.09437,122.4897
70.5283,128.9156
67.23085,122.6459
68.18324,101.2876
64.46515,102.4585
70.23626,141.6617
68.59388,135.8185
68.20845,135.3887
69.9654,142.061
68.09547,109.3772
67.91374,137.0166
67.93699,112.0489
64.58578,120.986
67.44352,131.3575
68.77583,137.237
68.23103,119.5605
67.35006,136.4792
67.83922,130.7952
69.08524,141.5455
65.72262,125.0601
70.95555,134.9733
72.13193,161.0239
68.69845,129.8079
67.95484,136.1466
66.94303,134.8107
69.32666,128.4377
66.59265,124.9371
66.57586,114.8681
68.0898,120.5675
66.11515,125.3766
68.43154,135.2451
65.60326,121.0995
68.94862,141.0023
68.28099,121.4549
68.2026,128.7043
68.23957,129.4421
65.66484,119.1195
70.70541,140.5597
66.69178,112.7728
69.51367,137.4305
67.72317,107.6196
69.07559,145.8644
65.69863,114.4188
67.14412,135.207
66.80477,109.5414
68.75121,125.0167
67.3275,127.3943
65.24926,122.592
68.95408,113.6366
66.89449,113.1405
69.40879,142.2191
68.18009,132.0099
66.51091,119.3634
69.10467,126.8762
69.50033,126.7393
68.20998,130.7491
68.7395,122.3993
67.06985,124.811
64.58449,122.8244
67.29797,128.014
69.65338,144.7186
69.75831,120.5173
67.2451,130.0655
66.73085,115.7089
67.98793,126.4604
66.08908,120.447
68.05092,133.2667
68.55132,118.0137
68.47646,159.4214
68.18756,125.1862
69.68654,142.2781
66.26302,130.6336
68.46225,126.0038
66.67461,111.7658
70.64766,125.3179
69.74177,135.2069
69.41356,137.8685
67.69017,117.9684
68.0331,139.2995
70.06189,151.3699
69.08591,139.7656
68.11706,122.1187
70.92173,141.8458
69.99442,124.9403
72.46761,139.2411
67.80382,122.4382
66.14877,120.1462
71.90873,134.0201
68.7321,109.9033
70.8464,137.1416
68.51074,139.2417
65.68971,131.2235
69.65771,140.1853
68.72131,139.5527
69.45607,112.218
69.54224,136.2962
71.0176,128.7638
67.51086,114.2835
70.17847,127.4536
66.5912,128.9648
67.69321,124.275
68.01168,125.3418
68.7568,128.8771
66.5001,109.6408
67.55044,146.7738
67.96196,126.5701
67.52805,108.9888
69.16164,129.2245
69.45193,122.1409
69.7299,126.5069
66.20705,121.4541
66.63132,130.1165
66.60061,118.2649
66.86178,124.9583
67.73325,106.3248
64.90924,123.5221
66.87841,138.0319
69.39596,131.8885
68.4663,126.8492
67.0218,143.1287
70.76045,134.0286
66.51344,117.3527
68.7435,132.5027
68.20307,132.0264
72.08595,139.4849
68.02589,121.0372
70.41812,145.8887
65.56691,127.4552
66.31407,116.4127
69.17309,132.7108
68.90095,119.241
65.43292,104.3383
70.70031,134.4612
66.21905,116.8855
66.54011,137.8363
67.73688,138.6194
69.76802,127.8121
69.57368,136.346
66.82802,142.1577
70.41851,126.6505
69.90983,142.9065
68.13767,119.5635
67.23927,145.4296
65.31992,157.9292
65.80058,110.1396
65.15201,129.0039
70.32266,137.2463
66.75233,120.7738
70.41288,152.7421
66.38695,107.555
66.4175,137.3847
68.7218,134.5512
69.63121,145.3661
65.70127,112.5822
67.96589,141.6129
68.7271,134.0751
66.0276,132.7526
69.29376,144.4311
70.72856,132.1233
71.17805,139.8145
68.0698,104.76
66.49534,128.6661
70.76528,130.1221
67.79797,141.8728
72.29547,138.9453
67.04918,116.1558
66.34696,113.0531
67.97198,123.3787
64.28754,102.4825
68.632,135.6997
67.45327,124.3866
67.08814,133.7359
67.7098,102.0889
66.81235,134.9879
68.7895,112.7259
67.25904,108.6926
67.5378,107.9156
68.61652,125.2
70.22459,123.7852
67.18769,130.1299
68.96452,131.9731
68.09624,127.7017
68.33013,118.3628
69.7277,150.3395
69.14357,161.7266
67.98989,116.7557
66.75683,122.6771
65.46411,131.4842
70.02024,140.0166
70.36942,130.4623
70.24561,120.9162
68.27905,114.2066
65.64744,135.0891
67.08221,107.519
69.40189,120.8579
68.63305,131.8311
67.30379,135.3481
66.21228,106.3145
64.52474,113.2789
69.94726,141.3873
68.39347,120.9809
69.43335,140.3956
68.72175,133.4487
66.74661,123.1471
68.05827,125.0539
67.82866,125.7767
66.67394,104.0444
67.66663,118.1357
66.35336,129.886
70.97244,143.2283
67.90289,140.4732
66.51789,122.2101
71.32802,142.8947
69.12967,117.7697
70.38122,133.3322
70.04843,139.3738
67.89102,137.9068
66.78195,129.1513
66.3396,111.3345
66.32223,134.6167
66.59597,117.7506
66.44873,118.9856
69.34245,133.2224
68.56614,133.2531
67.19957,115.6396
65.38357,100.095
72.23909,159.4608
69.68175,125.9135
66.69066,130.2738
65.57961,127.9611
65.28588,120.2017
66.90576,125.7039
68.36155,133.9494
71.51942,129.1836
69.43039,128.4548
66.56438,132.7397
69.52643,131.3148
66.79236,122.1444
66.72098,123.6466
65.57002,122.3498
66.33031,118.3779
70.33325,130.2675
68.79437,129.367
65.99233,113.6949
67.36541,111.5266
67.38918,139.7066
65.09694,123.0223
66.86451,132.972
67.90892,132.1945
68.60516,130.4597
67.00026,125.4628
66.84323,117.2238
67.55391,121.5587
65.29888,126.1983
66.48779,120.5557
69.704,132.2823
70.23583,124.1454
69.61355,124.7545
66.81717,143.9722
69.09153,123.9906
66.99191,142.8088
66.61694,121.7505
71.98146,144.7643
66.79766,129.1117
66.37183,124.8378
67.45924,117.4689
69.00905,116.1499
70.64068,121.9356
67.88304,109.2468
68.75803,113.1578
68.16769,133.1749
68.8406,125.7733
67.46192,119.6095
66.92622,133.9616
66.73085,119.8054
64.5197,128.6015
68.19255,138.3676
67.61729,115.5436
69.71303,149.4977
68.0763,117.3088
65.72499,112.01
69.60249,127.613
66.83271,134.949
68.16991,120.5405
71.16185,139.6139
68.52587,109.5741
65.56584,101.7955
64.77135,124.6944
69.62487,120.4721
66.25204,146.6106
69.47478,140.6912
68.63421,115.9739
64.61004,120.3031
65.79362,132.5145
67.65971,131.6348
68.05366,126.4259
68.74927,140.856
68.52752,114.7147
70.70944,142.7307
68.50989,127.1386
65.25717,130.0705
68.86473,131.0624
66.59899,112.7548
67.21888,124.9911
65.72053,127.1461
67.94255,147.0635
67.29622,118.9762
69.68789,123.3539
70.76474,134.5527
68.86099,136.6706
68.57141,125.4749
69.69364,126.2985
66.5834,127.299
66.00315,115.9391
70.09062,141.6373
68.96742,145.8354
70.32908,140.6633
66.9729,131.5274
67.93956,129.5068
66.76773,124.1834
65.46653,117.0386
67.01536,123.0206
66.67637,125.0994
71.25702,145.0337
67.13432,122.1132
66.7402,143.1496
66.53719,106.8997
67.8743,129.9449
67.96612,132.3117
70.08816,144.335
67.42555,112.6464
64.13507,122.0272
69.3026,132.8961
65.60691,115.9997
68.75748,129.8778
64.16839,117.9972
68.17608,119.5684
65.19641,117.6912
66.65083,125.386
67.17754,117.2168
71.09133,140.8249
66.61351,115.2431
67.64236,128.8601
67.41409,123.8328
66.76124,121.4799
65.91764,136.8749
68.41937,122.5515
65.89008,134.8798
68.13485,119.87
69.02579,131.297
67.54613,136.548
70.46171,120.4257
70.14263,130.255
64.73622,110.5326
70.38391,142.3535
67.68043,130.7277
70.26611,127.4072
65.79543,119.418
70.13604,132.7095
66.14658,113.9478
68.80858,122.5048
67.92675,127.4273
68.67723,126.1419
69.49369,118.7416
68.81086,129.9323
68.79915,132.8302
69.16624,135.3094
69.14406,126.3297
69.98038,149.3003
70.61081,123.8097
67.2635,114.8907
66.57968,124.5066
66.92683,132.5142
67.05012,124.1539
71.14383,145.1859
67.2596,125.8938
67.071,128.6312
68.432,115.0608
71.53453,145.4266
68.92202,134.5452
69.11903,122.9885
67.06685,117.2326
67.23078,127.707
69.57461,139.8465
65.2832,130.2877
67.25945,103.6091
67.16737,134.124
66.6715,133.7417
66.53958,132.7218
69.32371,126.5148
70.8742,127.9931
63.42211,106.4187
68.50766,152.6424
65.7765,118.0115
68.82534,133.8431
66.24724,99.07691
67.20178,121.5752
66.10245,116.7836
65.52416,120.5974
69.42723,157.2961
65.33618,119.0882
68.46942,118.3351
68.2045,100.3754
66.81274,120.6235
66.27843,106.7793
67.7056,126.9298
68.28209,134.7229
69.13842,118.8077
70.47426,126.1309
69.97684,120.8445
69.18085,117.7637
68.92165,120.3599
68.70485,122.1685
65.03967,114.2779
69.59105,132.4472
65.71102,113.8038
69.95471,139.8142
69.29567,146.4768
70.03089,121.4123
69.69727,125.7112
64.91414,127.9493
66.70213,133.2482
68.23622,140.5259
71.23192,131.4701
68.77468,130.5148
67.77291,124.8232
69.90303,133.9469
67.78058,100.627
66.75016,127.253
70.04256,132.8487
67.58599,132.6764
64.38452,109.4539
65.52153,124.897
68.85787,108.4688
67.25105,131.9522
67.77064,142.9326
67.86604,142.5205
68.42162,143.2337
68.72443,123.1153
67.09362,112.9607
68.80928,151.4206
70.37349,131.559
67.26572,126.6487
68.9888,130.4923
69.26225,135.6449
67.15104,132.4239
67.12868,128.8292
65.44571,130.6423
68.07915,151.4387
70.14278,129.6087
65.80367,112.9028
68.59213,125.7968
70.67254,128.2802
69.46473,119.5371
68.58656,120.5065
67.9102,125.3998
67.72124,114.2514
69.63119,130.0823
67.28553,133.6576
68.38974,120.9379
71.64487,135.5309
67.66406,123.54
67.50624,145.7484
68.4364,121.9109
69.13481,139.4733
68.82396,141.9518
67.78729,137.1755
67.66445,111.1134
68.97817,138.3514
65.85545,125.7077
65.68418,114.6552
70.18691,130.8536
69.43486,118.7635
67.30746,136.4466
66.88466,133.7811
68.68646,137.1089
67.27302,134.5354
66.30592,118.0936
65.03312,117.2029
67.53047,132.6457
69.56459,115.4338
69.20104,140.2394
68.39531,117.7972
68.50821,128.9264
67.10869,122.2714
65.0471,116.7381
66.31374,111.5275
70.79219,116.7218
65.7806,111.8252
67.73899,123.6453
69.42007,128.9863
68.18635,121.5633
70.8509,130.0362
64.06894,99.60932
70.74713,146.572
65.03755,123.5259
67.61546,112.4772
68.18607,128.0024
63.86399,113.9441
70.56844,123.43
67.66477,126.609
70.45489,151.614
68.60468,121.2002
67.68132,136.0895
65.12769,113.7514
68.90895,136.3169
67.51961,128.5576
69.80204,141.4947
66.64859,108.9945
69.49636,133.8557
65.00438,113.921
69.1269,125.3568
69.37067,120.4668
70.42099,127.0184
68.3511,129.34
67.89229,136.952
66.39807,128.5349
68.27624,122.9904
64.94607,123.7487
64.3997,115.6996
70.1147,135.0549
71.58656,151.926
70.05146,134.6655
67.42681,119.6089
68.12136,137.1759
66.1988,130.2737
68.66855,128.7411
69.90771,125.1461
69.60629,146.4574
65.70466,122.7506
68.13314,116.9677
67.9549,132.0406
64.86953,109.9266
69.46199,124.0249
69.3937,137.0006
66.17703,122.4766
66.63057,141.1367
63.68425,127.6135
68.97642,135.795
70.17636,150.8629
70.07322,123.0627
66.89249,121.6673
68.71268,126.3643
66.70503,108.05
67.99857,112.9692
68.4344,131.5393
65.24249,114.9215
70.11615,127.6471
69.2944,139.0479
67.84196,127.669
65.84344,123.0473
70.56251,132.5837
67.45255,120.8849
64.94449,117.1219
67.83966,136.9707
65.14223,130.2813
71.07997,127.8639
69.8954,127.7667
71.66221,143.7339
68.56673,136.4706
69.41866,129.0734
67.20623,127.9349
67.83132,131.1598
64.82819,143.4204
68.20142,131.4314
67.34236,123.9898
67.36668,123.3563
68.30602,128.9768
69.51099,144.765
65.72168,123.0248
65.71528,129.7431
67.47381,133.874
67.91253,132.1946
69.37652,144.9025
67.48496,91.91782
66.41985,105.8868
70.68048,146.5682
66.68331,112.3272
70.7413,140.665
65.71357,110.0107
66.60791,104.4031
69.91372,118.3724
66.18249,131.9705
67.62403,118.5923
67.89236,120.5148
69.14341,124.9403
66.49138,138.4146
68.67746,130.8949
65.97446,120.8874
72.1229,157.6616
66.45951,117.4793
65.51261,120.6623
68.67501,124.052
66.23513,125.14
66.79366,121.7954
65.85647,117.6178
66.24529,117.5554
67.08846,119.7923
66.15404,122.0434
68.8901,134.8572
72.37217,134.1157
70.43116,135.7442
67.37608,108.9719
70.84018,136.3143
70.88688,138.8487
66.31364,124.9947
69.493,116.8366
70.88083,134.9877
68.11909,139.9683
67.69573,141.5469
68.02311,135.255
68.3036,136.9984
68.59083,122.4374
67.51121,138.459
61.8934,95.74545
69.74556,153.9188
69.11678,117.4892
67.65704,104.6366
66.94689,113.3937
67.39413,122.4406
67.28507,121.1903
68.3128,121.7718
70.45835,131.7719
70.40373,118.6765
67.19375,121.1828
67.61775,117.5157
72.42057,144.387
68.25949,136.41
70.22715,126.5091
72.09267,137.1995
64.72395,111.9433
65.63641,115.1096
69.30884,126.5639
67.9919,118.8748
67.32338,132.2462
67.71167,132.679
67.66947,128.9828
68.02905,110.9974
70.53643,135.3753
70.47876,130.5729
66.95277,150.2868
67.26682,126.8626
68.48589,121.0761
66.55935,121.121
66.25833,105.2265
68.29073,127.4853
68.04189,121.4741
66.53306,110.7923
68.937,142.7584
66.58173,106.1254
67.19538,111.1027
70.69799,129.6396
68.46802,121.7574
67.65893,121.2319
71.3619,124.5166
68.53017,120.753
64.54403,123.3058
66.10993,103.9913
68.31719,134.2732
68.08321,142.2061
66.92609,133.6922
67.76218,137.1791
67.2819,119.473
71.7762,137.0197
65.7164,94.98665
70.89678,159.438
67.56314,124.4263
67.91969,117.5158
71.22882,145.4377
66.90281,137.8036
67.34666,122.1811
67.98901,129.3666
72.07925,126.6152
65.19504,112.8648
67.54096,116.5187
70.60484,133.2398
66.73714,118.4245
65.8825,117.5802
64.59419,103.0731
66.98501,125.9014
68.54151,127.3761
69.97887,144.2267
69.52156,137.5933
68.02958,132.4556
70.12937,128.2247
65.62141,132.3347
68.18528,129.9098
66.01563,129.1451
65.92313,97.29027
71.29885,139.4769
68.69566,151.4167
67.12274,132.4266
70.48365,141.2387
69.32705,129.9933
67.73894,135.291
66.65045,116.9397
71.06999,121.0861
70.05212,140.2298
66.46909,112.5943
69.46547,133.6304
66.38526,135.9818
66.43601,120.5525
70.84943,138.1842
69.32382,137.0878
68.9312,144.6893
65.52188,102.8837
67.93011,125.4748
68.39518,128.0957
69.86553,139.0365
70.72975,152.7356
65.08527,120.9151
69.81605,131.6661
67.36277,119.6295
69.1484,135.0961
65.89888,119.7408
72.56549,130.0389
65.18164,113.1913
66.55005,113.3649
71.94893,144.1957
66.68688,120.6248
69.06889,150.3723
71.79083,116.5191
63.09378,126.804
64.97376,117.7437
68.41685,129.0061
69.27554,121.0292
67.75551,114.5599
66.51127,127.3143
69.29322,129.2499
65.38831,114.5963
70.05674,146.0524
67.90779,121.8853
70.04342,156.4566
65.27492,120.7876
68.09645,134.3938
66.99755,137.65
68.65125,146.1165
68.54715,120.4416
67.25019,111.6628
65.80662,144.3102
69.86885,139.479
72.88867,144.9415
68.13751,123.8089
67.03445,118.5148
66.81162,118.2279
65.96176,107.8183
69.47689,137.9974
66.58181,127.9357
68.93483,143.9311
65.46597,113.5834
70.26869,137.6254
64.43246,119.6113
67.32911,119.5627
74.74047,155.5462
69.07002,130.5795
66.65293,122.3701
66.46889,109.3503
71.46587,140.205
65.8284,123.9196
69.08809,123.3441
68.92912,110.1478
69.15877,134.0016
66.90254,124.9441
64.33619,113.6534
64.00428,106.2963
67.65729,128.6169
67.24179,107.9326
70.5553,128.8346
69.1741,142.1562
67.06065,116.3153
66.56587,132.1454
66.65525,129.5077
68.88209,117.1974
67.23868,117.4154
67.22249,131.9605
67.32683,123.4861
68.20132,134.1926
68.07891,153.5097
67.90843,134.2875
66.06623,121.9
67.58645,128.7129
67.21657,126.9035
68.05748,126.1797
66.35603,124.8582
67.66962,135.2617
65.31244,137.7114
69.11727,140.2511
67.61776,123.3522
69.09843,127.5529
69.37986,139.854
68.72702,137.0353
71.53079,139.728
68.43502,128.2374
66.54521,133.7914
68.92381,132.023
66.24616,130.9438
71.46665,149.7074
68.69251,120.464
67.31487,126.8506
67.83753,110.6977
67.69453,123.9665
66.68348,119.6796
70.84343,130.0128
67.67373,137.0173
68.5347,130.156
67.70726,136.6165
70.98112,158.9562
66.15236,110.353
66.74548,120.3706
69.0744,120.1102
69.51213,154.7542
69.92728,137.5083
69.31161,110.585
73.19268,150.9736
64.15154,121.0638
68.69898,131.2838
66.14103,131.9355
68.54416,138.9043
67.36526,141.0621
66.80091,112.0282
69.02744,116.3008
65.81488,118.5393
65.20788,132.5724
69.639,122.774
68.70536,144.436
66.56993,115.3937
64.7363,109.3803
65.17407,123.8754
67.85113,123.9952
66.59023,102.0816
70.78151,150.7636
70.88619,127.9719
68.45585,122.5019
66.21812,121.0712
65.14779,131.3557
67.06886,127.1024
66.83958,117.8889
64.9089,114.8393
68.36722,135.6455
69.03861,128.7906
69.56752,135.5865
70.34681,132.0704
69.80543,155.6269
69.66919,127.4892
68.65872,126.4691
66.50907,123.5263
67.12295,119.9848
68.22637,120.5216
65.85082,134.2529
70.4988,123.6003
66.80122,124.956
67.84685,120.6246
67.3956,138.3648
68.78892,137.1816
69.32334,139.7775
68.01308,132.8794
68.65578,152.6253
69.11164,126.3794
65.95638,118.4989
70.55491,145.2355
67.57019,127.192
71.057,150.4875
68.50725,123.4456
68.28653,131.3733
73.15071,147.0571
67.09018,126.1098
67.84561,142.0715
68.32002,152.0527
61.90725,78.56785
69.51991,139.1533
66.00287,130.3778
70.32072,125.2459
69.89009,147.7944
68.20344,121.9858
66.56845,119.5951
65.20379,133.959
66.61651,118.437
69.22177,109.5712
68.30887,119.1643
67.78497,123.231
67.11709,116.0134
66.29177,125.542
65.56306,116.8189
68.69947,116.0361
67.08413,112.2697
64.37806,122.5322
67.96128,130.9758
64.88057,112.4524
66.09937,114.8329
67.21577,131.9731
69.96459,123.4101
65.94018,100.974
68.62235,127.2493
67.08397,124.4171
71.50856,147.4461
68.04198,125.4507
67.56651,113.9729
67.58351,149.6098
70.55971,129.4913
73.25271,156.3537
67.99813,118.223
67.293,137.0363
69.0673,133.6173
68.09578,123.5007
67.18546,119.8945
70.77016,120.547
70.93121,151.9596
66.61559,128.5193
70.00808,117.6198
68.00765,129.6789
64.33844,111.7705
68.89076,117.6717
73.23153,140.2285
67.54653,129.4669
67.512,126.9866
67.4654,105.317
65.32677,112.1856
65.68971,116.112
71.15893,123.3434
66.28408,142.1004
71.64455,153.6515
69.50107,122.6854
71.55392,137.254
64.90027,99.29265
69.41312,135.9744
67.08825,127.413
65.92005,129.992
68.9523,124.4188
65.68889,120.9908
68.36248,120.0642
66.95287,137.0653
67.49783,121.6583
69.62365,146.1419
67.46663,132.0557
68.6295,139.1018
68.77079,135.0788
69.57228,140.2426
65.96948,127.8767
66.61586,115.7427
67.43691,136.2537
67.29902,120.4122
66.32713,150.0352
73.83364,139.2983
70.88868,142.4583
68.12687,127.3693
65.4888,134.2944
68.10961,126.8252
67.99051,130.6448
66.44223,119.4357
66.77085,121.5008
67.70483,141.8926
67.12587,130.7108
66.7604,135.5098
65.83333,111.1847
65.33432,118.6681
66.18029,112.1502
68.42838,125.6241
69.03953,128.1108
69.84944,138.9535
69.11893,117.6573
68.10934,131.7102
70.18718,122.1478
63.50795,114.8749
69.78805,125.1333
68.68484,136.1093
65.92122,121.5372
69.067,129.1566
66.82771,133.2493
69.9379,127.7381
66.57536,121.695
64.63998,124.5983
69.72712,130.6584
70.50871,122.7718
65.70932,124.1531
69.35291,130.007
66.8099,129.1352
66.43222,115.7098
69.16282,125.9266
66.27192,118.0759
67.83603,125.6357
66.24642,113.4835
66.08009,133.2571
67.07509,146.2922
70.45353,144.5438
66.36418,119.3701
68.50584,123.3779
68.79217,113.7784
66.19304,120.9485
67.84642,137.6199
67.69418,121.5022
69.52539,133.248
68.77759,131.7281
63.57508,112.824
64.86518,114.7467
68.15536,129.5781
64.68847,115.9514
68.0543,125.3733
67.47694,127.3133
64.66196,129.5233
69.81993,145.6221
69.5893,127.2246
65.37967,110.6266
69.32501,135.3784
67.86089,130.8938
69.48629,128.6752
68.81243,125.2854
66.70177,124.9376
67.87558,127.5807
67.93626,129.0463
65.94814,121.1693
66.64629,124.3705
67.79875,130.1887
68.0043,117.1869
69.4708,114.7699
68.87697,116.3375
70.21039,150.618
65.08493,113.6042
66.31345,109.8002
70.96058,154.6305
65.93944,122.5218
68.10423,120.9619
68.22623,144.8283
70.12037,133.0408
68.39877,144.8047
70.56089,132.0461
65.77199,124.1671
68.32479,124.3728
73.46216,140.968
73.01042,156.0944
68.55845,127.7299
67.44217,134.7953
66.34283,122.1693
69.52238,134.7143
68.32952,134.7504
68.93266,109.3652
67.72679,119.4187
65.58814,132.2702
66.72609,119.4606
65.10633,124.076
68.20701,128.4742
70.10587,140.6171
67.66821,122.3427
67.72277,122.0562
66.46916,127.2647
70.53026,120.2164
68.4432,137.5434
70.51117,146.8083
68.76154,125.4809
68.86872,123.426
66.41264,141.9618
68.09864,139.5397
68.33014,132.5046
67.46121,124.1873
68.69464,136.1453
65.57821,112.8178
69.57387,117.9533
68.63523,117.0937
67.59357,125.0018
65.90289,115.8894
68.56348,111.6024
68.46555,124.7422
68.07723,112.6812
68.77748,138.6318
66.50073,124.7978
67.7681,115.596
70.18855,139.6563
66.28302,134.3729
69.3378,145.5026
66.78073,123.7823
69.49827,130.716
68.57844,127.3023
69.3546,135.1652
69.14268,161.3014
69.27294,130.2612
69.49877,137.0191
68.1535,121.2886
69.98701,124.1901
66.84684,111.121
67.03536,134.7424
70.37854,129.9166
66.44447,119.4981
65.8112,122.3264
66.59871,120.4203
66.4126,114.6091
66.81433,120.1186
67.65672,145.5204
69.24298,132.0935
71.9233,119.1123
67.12818,138.6191
68.19135,116.3223
66.15659,114.6908
63.46642,103.6594
67.23588,134.934
72.32435,131.5309
68.41818,140.0468
70.96035,142.1775
64.50572,106.108
70.1981,134.0086
70.97724,143.0605
65.80323,121.9802
69.89944,143.3529
68.97585,137.8195
62.63566,108.8842
68.85946,136.1552
69.42105,131.1226
69.14796,127.1588
70.36279,134.1039
67.37321,124.8638
66.97416,129.4752
69.58698,124.5701
68.64607,126.7906
68.05785,115.7184
66.4464,130.5346
66.71388,115.4801
67.37231,127.9334
64.2193,110.3825
71.46156,132.6211
66.51862,131.9422
68.21642,131.4376
68.36422,129.5642
71.39529,149.7633
68.71059,110.049
68.13215,104.8113
69.56767,129.7364
69.46283,118.5577
69.37864,126.2731
67.96698,121.0001
66.2546,136.0814
68.33872,132.5597
69.73424,127.2578
67.88451,131.2437
66.84578,123.4342
69.77631,133.7446
70.56704,122.4718
63.0824,109.7702
65.30914,125.201
69.5896,117.4173
